ID,Code,Address/Intersection/Area,Latitude,Longitude
321023,PFI10,Lincoln School Park,44.0463819618951,-123.103899059643
321331,PFI10,Lone Oak,44.0985918915511,-123.121700924884
321472,PFI10,W 6th Ave,44.0548442354514,-123.127656052563
321635,PFI10,Garfield Park,44.0426547688054,-123.119753952731
321830,PFI10,Pin location,44.0547512234239,-123.128248677762
321831,PFI10,Monroe,44.0497165374757,-123.105287154113
322357,PFI10,Garfield,44.0424514663095,-123.122054190354
322358,PFI10,Garfield,44.0424051637295,-123.121744230908
322360,PFI10,Across from Mathews Community Garden,44.0423851473054,-123.122450883098
322361,PFI10,Garfield,44.0423073738591,-123.122294467669
322362,PFI10,Garfield,44.0422143006537,-123.120726469628
322364,PFI10,Garfield,44.0422358369486,-123.119983935112
322589,PFI10,Garfield,44.0427379984383,-123.120877270044
322612,PFI10,Bertelsen,44.0551072389327,-123.159863758941
322613,PFI10,Bertelsen,44.0551185400631,-123.159779230284
322822,PFI10,AB,44.0467872404676,-123.050183225096
322837,PFI10,Garfield,44.0426517989176,-123.121189593044
322838,PFI10,Garfield,44.0427083263907,-123.121186429342
322840,PFI10,Garfield,44.0423635181582,-123.122415865999
322861,PFI10,Bertelsen,44.0551080742507,-123.159780142638
323788,PFI10,Westmoreland,44.0420481184041,-123.116079209547
323801,PFI10,Westmoreland,44.0421651873743,-123.116146444559
323802,PFI10,Westmoreland,44.0423427751074,-123.116029435693
323803,PFI10,Lincoln School Park,44.0465220016943,-123.103709232170
324309,PFI10,Westmoreland,44.0155153626654,-123.083652055145
324371,PFI10,Pin location,44.0617171960103,-123.119298525772
324504,PFI10,Lone Oak,44.0985458733330,-123.121190530360
324505,PFI10,Lone Oak,44.0986042304433,-123.122187491580
324506,PFI10,Lone Oak,44.0985710530574,-123.121080174740
324507,PFI10,Lone Oak,44.0985833328651,-123.121685184918
324694,PFI10,Lone Oak,44.0985438933380,-123.121952599292
324865,PFI10,AC,44.0425338597176,-123.120203953553
325038,PFI10,Pin location,44.0991803455827,-123.122073842524
325152,PFI10,Washington/Jefferson,44.0531986283795,-123.100956829344
325153,PFI10,Washington/Jefferson,44.0530653260104,-123.101585566705
325157,PFI10,Washington/Jefferson,44.0528815283095,-123.101269272708
325158,PFI10,Washington/Jefferson,44.0524597423656,-123.100744471719
325159,PFI10,Washington/Jefferson,44.0529145045839,-123.100609248243
325391,PFI10,Garfield,44.0429273119315,-123.122991716110
325392,PFI10,Garfield,44.0424933167036,-123.119834078365
326057,PFI10,AC,44.0422516222894,-123.119942802927
326080,PFI10,Westmoreland,44.0407624962585,-123.115376557242
326081,PFI10,Westmoreland,44.0410961907529,-123.115444433412
326082,PFI10,Westmoreland,44.0414687885068,-123.115739803851
326083,PFI10,Westmoreland,44.0418251617845,-123.115708305176
326084,PFI10,Westmoreland,44.0420122163250,-123.115171166173
326085,PFI10,Westmoreland,44.0420511565199,-123.115840548386
326086,PFI10,Westmoreland,44.0421297872931,-123.117157503777
326087,PFI10,Westmoreland,44.0424207323625,-123.115626750201
326088,PFI10,Westmoreland,44.0423869905802,-123.117379108818
326089,PFI10,Westmoreland,44.0423694955014,-123.117795522608
326090,PFI10,Westmoreland,44.0429648169788,-123.117733075351
326180,PFI10,Monroe,44.0494682911718,-123.106145712402
326207,PFI10,Garfield,44.0425968180019,-123.119397302803
326208,PFI10,Grant,44.0422421342759,-123.119876482694
326209,PFI10,Grant,44.0422091096063,-123.121693902496
326210,PFI10,Garfield,44.0426050645959,-123.122385536446
326299,PFI10,Monroe,44.0495702115431,-123.105740881206
326310,PFI10,Westmoreland,44.0377155686602,-123.115604958671
326311,PFI10,Westmoreland,44.0390191221106,-123.115847646304
326312,PFI10,Westmoreland,44.0390423135482,-123.115929284596
326336,PFI10,Washburn,44.0380923861834,-123.068879787942
326354,PFI10,Garfield,44.0423474638797,-123.119606058026
326717,PFI10,Monroe,44.0495775670824,-123.105886514029
326761,PFI10,Garfield,44.0422504991247,-123.120710439918
326762,PFI10,Garfield,44.0422760865441,-123.122136950405
326763,PFI10,Delta Ponds,44.0759902986079,-123.108550248830
326766,PFI10,Garfield,44.0425501803232,-123.121431092729
326768,PFI10,AC,44.0463332280441,-123.141046749903
326782,PFI10,EB,44.0914495238803,-123.115633634582
326881,PFI10,Delta Ponds,44.0719227489907,-123.114295771249
326966,PFI10,Oak Path West,44.0471926844049,-123.136781048220
327043,PFI10,AC,44.0427280796624,-123.119701334947
327127,PFI10,Westmoreland,44.0415070673953,-123.115982998608
327131,PFI10,WJ,44.0578146031564,-123.101396289301
327132,PFI10,WJ,44.0569387317545,-123.101507004818
327134,PFI10,WJ,44.0569445073386,-123.101257291098
327135,PFI10,WJ,44.0570390540122,-123.101088313353
327136,PFI10,WJ,44.0570425070067,-123.101074852743
327137,PFI10,WJ,44.0570692288971,-123.100927049958
327141,PFI10,WJ,44.0571273469744,-123.100884979779
327147,PFI10,WJ,44.0571497885028,-123.100871962567
327150,PFI10,WJ,44.0571451690790,-123.100865146157
327151,PFI10,WJ,44.0571756286985,-123.100859965753
327154,PFI10,WJ,44.0572145206642,-123.100828054633
327158,PFI10,WJ,44.0572389579273,-123.100814374211
327159,PFI10,WJ,44.0572323966358,-123.100854045808
327160,PFI10,WJ,44.0573157697585,-123.100733654212
327170,PFI10,WJ,44.0570141135601,-123.101695040697
327175,PFI10,WJ,44.0568024164884,-123.101462550602
327176,PFI10,WJ,44.0568809300593,-123.101430474416
327179,PFI10,WJ,44.0571669811628,-123.101547304966
327180,PFI10,WJ,44.0571259214603,-123.101599598716
327314,PFI10,Richardson Bridge,44.0462326151977,-123.141360931330
327315,PFI10,Westmoreland,44.0414847559423,-123.115922240880
327317,PFI10,Garfield,44.0422799683447,-123.120047264605
327371,PFI10,AC,44.0462455321892,-123.145715910951
327375,PFI10,AC,44.0464287330279,-123.145192008254
327379,PFI10,AC,44.0467612467684,-123.149874374747
327383,PFI10,AC,44.0474991863810,-123.155695557279
327388,PFI10,Commerce Bridge,44.0500377773226,-123.168098324088
327393,PFI10,Commerce Bridge,44.0503109235325,-123.167939604656
328444,PFI10,Gudukut,44.0447974017359,-123.125838232777
328446,PFI10,Gudukut,44.0444423006354,-123.125924779453
328579,PFI10,Owen Rose,44.0633713771366,-123.101157489487
328580,PFI10,I5 Rose Garden,44.0634409908063,-123.101104672169
328585,PFI10,AB,44.0459394625716,-123.054027183813
328586,PFI10,Knickerbocker,44.0442376160161,-123.051125108904
328587,PFI10,Knickerbocker,44.0443371197468,-123.051247524615
328591,PFI10,Knickerbocker,44.0445238809966,-123.051930611972
328592,PFI10,AB,44.0481748677836,-123.059427023255
328593,PFI10,Knickerbocker,44.0447871237114,-123.053340445969
328596,PFI10,AB,44.0494436628757,-123.062754707430
328598,PFI10,AB,44.0525274681367,-123.079715948395
328599,PFI10,AB,44.0523582262644,-123.079892740571
328600,PFI10,AB,44.0526820688253,-123.080590862078
328601,PFI10,AB,44.0505208632923,-123.065495253441
328602,PFI10,AB,44.0501933970762,-123.065405312244
328607,PFI10,AB,44.0594242865041,-123.075800101107
328610,PFI10,Trevon/Terry St Bridge,44.0921729456281,-123.190092068445
328611,PFI10,SB,44.0575352997943,-123.084448115875
328613,PFI10,MJ,44.0637662323123,-123.102369639177
328614,PFI10,MJ,44.0639751169980,-123.103450412022
328622,PFI10,SB,44.0585197096018,-123.085818630148
328625,PFI10,SB,44.0588163438538,-123.086047092456
328627,PFI10,SB,44.0589697419335,-123.086549606765
328628,PFI10,SB,44.0590629643986,-123.086871494567
328629,PFI10,SB,44.0593525202268,-123.087752807552
328630,PFI10,SB,44.0601983567116,-123.090163200215
328631,PFI10,SB,44.0603158405534,-123.090680553145
328635,PFI10,Gudukut,44.0442705998037,-123.126760049956
328636,PFI10,Gudukut,44.0442916635890,-123.126784184844
328637,PFI10,Gudukut,44.0442674062888,-123.126761908347
328638,PFI10,Gudukut,44.0442545112303,-123.126770709790
328639,PFI10,Gudukut,44.0442580198257,-123.126735035798
328640,PFI10,Gudukut,44.0442481645534,-123.126701027477
328641,PFI10,Gudukut,44.0442886569517,-123.126614657775
328642,PFI10,Gudukut,44.0443335007763,-123.126686139462
328742,PFI10,SB,44.0604012886167,-123.091451129089
328774,PFI10,SB,44.0621609629772,-123.097256432319
328778,PFI10,SB,44.0622801814903,-123.097674747235
328779,PFI10,SB,44.0617854198559,-123.097662323652
328780,PFI10,SB,44.0632414434781,-123.100317638308
328783,PFI10,MJ,44.0642970900242,-123.104446538847
328789,PFI10,Oak Path West,44.0471228918129,-123.136829059291
328790,PFI10,MJ,44.0637383668308,-123.105495072912
328792,PFI10,MJ,44.0645313547313,-123.105731591907
328793,PFI10,MJ,44.0645825822720,-123.106104924009
328799,PFI10,MJ,44.0676745196499,-123.113273721055
328800,PFI10,MJ,44.0677337906147,-123.113652673236
328801,PFI10,WB,44.0685739515162,-123.115200487017
328805,PFI10,Rasor,44.0725611571477,-123.116165790271
328806,PFI10,Rasor,44.0724899852423,-123.116227522972
328807,PFI10,West Bank,44.0848880792291,-123.119932118064
328817,PFI10,AB,44.0457500570466,-123.052662508783
328818,PFI10,AB,44.0457380930809,-123.052539169312
328881,PFI10,Across from Mathews Community Garden,44.0422260073384,-123.121918450819
328882,PFI10,Grant,44.0422258065222,-123.120089228318
328884,PFI10,Skinners Butte,44.0596941862478,-123.087467535094
328886,PFI10,Skinners Butte,44.0597145550483,-123.087741355362
328887,PFI10,Skinners Butte,44.0597723100145,-123.087889045010
328888,PFI10,Skinners Butte,44.0597831491019,-123.087899623427
328889,PFI10,Skinners Butte,44.0597992042731,-123.087962992221
328891,PFI10,Skinners Butte,44.0598254944023,-123.088003450647
328909,PFI10,Jungle Island,44.0687784069745,-123.114641883280
328911,PFI10,Jungle Island,44.0687420233886,-123.114806149878
328912,PFI10,Skinners Butte,44.0600301390505,-123.089764664733
328913,PFI10,Jungle Island,44.0688442359626,-123.114913355148
328915,PFI10,Jungle Island,44.0689721716424,-123.114985834040
328942,PFI10,Skinners Butte,44.0617803854831,-123.097436598570
328949,PFI10,MJ,44.0645240094798,-123.105761993441
328968,PFI10,West Bank,44.0673706356383,-123.113921672516
328969,PFI10,West Bank,44.0712800392846,-123.116430722901
328970,PFI10,West Bank,44.0880408836723,-123.119677749686
328990,PFI10,Oak Path West,44.0464238119408,-123.136063746270
329080,PFI10,NB,44.0677886567981,-123.111338161815
329093,PFI10,NB,44.0659736524668,-123.106853166981
329096,PFI10,Upstream from Greenway Bridge,44.0674288535647,-123.110797732268
329107,PFI10,AB,44.0519722707541,-123.069909004621
329108,PFI10,AB,44.0519052194010,-123.069614888443
329126,PFI10,AB,44.0462106730385,-123.054943063017
329144,PFI10,AB,44.0505950843661,-123.065950208915
329146,PFI10,AB,44.0595508819639,-123.075625578091
329152,PFI10,SB,44.0596924363620,-123.088701216601
329190,PFI10,AB,44.0522768867738,-123.070965676878
329696,PFI10,Skinners Butte,44.0596328279626,-123.087744095381
329757,PFI10,Gilbert,44.0677655304777,-123.142983129929
330021,PFI10,WB,44.0687086618698,-123.115307976749
330063,PFI10,WB,44.0686086112129,-123.115188751224
330069,PFI10,MJ,44.0677249592108,-123.115076664483
330085,PFI10,WJ,44.0582065364229,-123.100689494001
330086,PFI10,WJ,44.0583745926718,-123.101149847923
330087,PFI10,WJ,44.0575678940530,-123.100548238577
330088,PFI10,WJ,44.0575331903233,-123.100578083028
330090,PFI10,WJ,44.0561786102417,-123.101511084586
330091,PFI10,WJ,44.0558671694990,-123.101414262543
330092,PFI10,WJ,44.0557731380223,-123.101307081636
330093,PFI10,WJ,44.0556332356124,-123.101547265535
330094,PFI10,WJ,44.0553280196380,-123.101570446510
330095,PFI10,WJ,44.0551123442160,-123.101555659828
330097,PFI10,WJ,44.0549734768647,-123.101536691622
330098,PFI10,WJ,44.0547331937866,-123.101478894637
330100,PFI10,WJ,44.0547844666180,-123.101300318171
330104,PFI10,WJ,44.0547461618534,-123.101157335520
330106,PFI10,WJ,44.0547057884967,-123.101082557874
330107,PFI10,WJ,44.0546540793367,-123.100573307580
330108,PFI10,WJ,44.0546446197965,-123.100549428031
330109,PFI10,WJ,44.0547846317594,-123.100529364502
330110,PFI10,WJ,44.0550895983825,-123.100513284337
330111,PFI10,WJ,44.0551300512379,-123.100508159793
330112,PFI10,WJ,44.0551689187353,-123.100565767879
330114,PFI10,WJ,44.0551930418693,-123.100578168515
330115,PFI10,WJ,44.0552461676288,-123.100557983245
330116,PFI10,WJ,44.0552704479573,-123.100527191548
330117,PFI10,WJ,44.0552133449412,-123.100612378718
330118,PFI10,WJ,44.0552866578071,-123.100683831093
330119,PFI10,WJ,44.0552272694228,-123.100939343855
330120,PFI10,WJ,44.0552647484440,-123.100978539123
330121,PFI10,WJ,44.0553938585496,-123.101276257595
330124,PFI10,WJ,44.0555349388911,-123.101019644126
330125,PFI10,WJ,44.0554523079975,-123.100696959303
330126,PFI10,WJ,44.0561701770115,-123.100525117279
330135,PFI10,WB,44.0789308002315,-123.115632658016
330148,PFI10,Gudukut,44.0445699143749,-123.125915723328
330149,PFI10,WB,44.0880449617290,-123.119604722661
330153,PFI10,WB,44.0856280874448,-123.120264670394
330158,PFI10,Skinners Butte,44.0623912009475,-123.098089214719
330174,PFI10,SB,44.0598390447152,-123.088066087828
330175,PFI10,SB,44.0593818357279,-123.089607998554
330176,PFI10,SB,44.0618836866557,-123.096417013429
330264,PFI10,Pin location,44.0541753909376,-123.100715495059
330273,PFI10,WJ,44.0536095016340,-123.099657616247
330278,PFI10,WJ,44.0536316795374,-123.099708635789
330280,PFI10,WJ,44.0536964826784,-123.099810306922
330282,PFI10,WJ,44.0536878293886,-123.099903197001
330285,PFI10,Amazon Corridor,44.0473501083890,-123.153804429777
330286,PFI10,WJ,44.0542049123598,-123.100820517627
330288,PFI10,WJ,44.0541030825348,-123.100840352262
330290,PFI10,WJ,44.0539077467900,-123.100777753086
330291,PFI10,WJ,44.0541106204296,-123.100958036484
330292,PFI10,WJ,44.0540506896171,-123.101197539802
330294,PFI10,WJ,44.0539328833516,-123.101580748671
330296,PFI10,WJ,44.0538667971467,-123.101656931258
330297,PFI10,WJ,44.0536418780791,-123.102134902379
330299,PFI10,WJ,44.0536245898409,-123.102062618485
330301,PFI10,WJ,44.0535232078020,-123.102022292735
330302,PFI10,WJ,44.0533139970577,-123.102610804021
330303,PFI10,WJ,44.0537064571473,-123.101712197536
330306,PFI10,WJ,44.0537305873498,-123.101692137689
330307,PFI10,WJ,44.0537519159361,-123.101724768593
330308,PFI10,WJ,44.0537850385692,-123.101219055528
330310,PFI10,WJ,44.0536918081690,-123.101264978877
330311,PFI10,WJ,44.0536471208027,-123.101153685373
330316,PFI10,WJ,44.0535912731469,-123.101018065015
330317,PFI10,East of Richardson Bridge,44.0463984992336,-123.141779149171
330319,PFI10,WJ,44.0536199498003,-123.100963867162
330335,PFI10,Pin location,44.0472133344313,-123.137033373618
330346,PFI10,SB,44.0605248533041,-123.091191597877
330348,PFI10,WJ,44.0528737233332,-123.101766206144
330349,PFI10,WJ,44.0529432813312,-123.101623505595
330350,PFI10,WJ,44.0528623432482,-123.101534746956
330351,PFI10,WJ,44.0524796456772,-123.100816616754
330352,PFI10,WJ,44.0526230631510,-123.100805315720
330353,PFI10,WJ,44.0528936588775,-123.100595241353
330364,PFI10,WJ,44.0527814040396,-123.100939730596
330366,PFI10,WJ,44.0529999180839,-123.101141284931
330381,PFI10,AB,44.0533010115175,-123.072745039648
330384,PFI10,SB,44.0573533941356,-123.084198482100
330385,PFI10,SB,44.0570900226351,-123.084247264931
330387,PFI10,SB,44.0576315065221,-123.084486569865
330389,PFI10,SB,44.0582355619624,-123.085158819773
330391,PFI10,SB,44.0584583524767,-123.085484876580
330392,PFI10,AB,44.0529849054999,-123.081213059991
330396,PFI10,AB,44.0478511888960,-123.051324211645
330397,PFI10,AC,44.0464896324327,-123.143538590539
330399,PFI10,AC,44.0462114170770,-123.145683831344
330401,PFI10,SB,44.0626489309728,-123.100818311327
330412,PFI10,WB,44.0795046311637,-123.115452435710
330867,PFI10,WJ,44.0604535197381,-123.101648598024
330868,PFI10,WJ,44.0601542708418,-123.101638574148
330870,PFI10,WJ,44.0600421918415,-123.101633619420
330871,PFI10,WJ,44.0597575823535,-123.101665431091
330872,PFI10,WJ,44.0596683654503,-123.101660837243
330873,PFI10,WJ,44.0596307387369,-123.101696549517
330875,PFI10,WJ,44.0595405481127,-123.101683173344
330879,PFI10,WJ,44.0594502745464,-123.101725731649
330884,PFI10,WJ,44.0592967435985,-123.101694143078
330885,PFI10,WJ,44.0591876019781,-123.101710791008
330886,PFI10,WJ,44.0590743764768,-123.101664582739
330887,PFI10,WJ,44.0589946713713,-123.101721705436
330888,PFI10,WJ,44.0589212528200,-123.101630889444
330889,PFI10,WJ,44.0588045104713,-123.101428204904
330891,PFI10,WJ,44.0588773807381,-123.100510624134
330892,PFI10,WJ,44.0589495410973,-123.100396363457
330895,PFI10,WJ,44.0598226565110,-123.100372413709
330896,PFI10,WJ,44.0604338262656,-123.100389498529
330898,PFI10,WJ,44.0605560191202,-123.100413241602
330900,PFI10,WJ,44.0608610283469,-123.100447481572
330901,PFI10,WJ,44.0608610283469,-123.100447481572
330917,PFI10,WB,44.0879075253997,-123.119654221378
330918,PFI10,WJ,44.0575296335785,-123.100676567336
330919,PFI10,Skinners Butte,44.0599684519737,-123.089805470599
331022,PFI10,Pin location,44.0602434059335,-123.101618691274
331024,PFI10,SB,44.0630104612775,-123.100540070138
331048,PFI10,WJ,44.0550822909420,-123.100626460564
331055,PFI10,WJ,44.0562312422518,-123.101299975290
331057,PFI10,WJ,44.0563080288317,-123.101413281003
331062,PFI10,Oak Path West,44.0462573965332,-123.137257653512
331065,PFI10,Oak Path West,44.0462564518810,-123.137382448276
331066,PFI10,WJ,44.0536512419376,-123.100961719361
331067,PFI10,Oak Path West,44.0465664309821,-123.137352294040
331068,PFI10,WJ,44.0529007646951,-123.100864844642
331069,PFI10,Oak Path West,44.0467169695277,-123.137436018129
331070,PFI10,WJ,44.0526456040517,-123.101205798751
331271,PFI10,AB,44.0473066355408,-123.051377352960
331273,PFI10,Knickerbocker,44.0461237631565,-123.050518341567
331275,PFI10,Knickerbocker,44.0458701862670,-123.053550019495
331277,PFI10,Garfield,44.0425732458439,-123.121474285721
331279,PFI10,Garfield,44.0425183475387,-123.122680732923
331280,PFI10,Garfield,44.0422192363346,-123.120591621117
331283,PFI10,Frohnmeyer Bridge,44.0523100874651,-123.070978950862
331284,PFI10,Monroe,44.0490065830047,-123.105154028765
331303,PFI10,Erin Noble,43.9976813038686,-123.079689993075
331342,PFI10,AC,44.0467574913776,-123.151458275314
331351,PFI10,Maurie Jacobs,44.0648142261696,-123.110527187897
331355,PFI10,Skinners Butte,44.0596109035534,-123.087624911974
331357,PFI10,West of Boat Ramp,44.0591297742764,-123.086794696375
331358,PFI10,Skinners Butte,44.0590822815288,-123.086671297376
331389,PFI10,WJ,44.0552874188763,-123.101517881894
331404,PFI10,Gudukut,44.0447852426436,-123.125854306775
331406,PFI10,Gudukut,44.0443995279338,-123.125889090133
331440,PFI10,Sorrel Pond,44.0633989375615,-123.072427044687
331442,PFI10,Sorrel Pond,44.0636517742847,-123.072239776348
331543,PFI10,Maurie Jacobs,44.0644279390979,-123.107041407303
331548,PFI10,NB,44.0661953476088,-123.107261469255
331549,PFI10,NB,44.0660492462797,-123.107027386028
331554,PFI10,WJ,44.0603377050092,-123.100464022253
331894,PFI10,Gudukut,44.0440629640372,-123.127460183180
332055,PFI10,Amazon Corridor,44.0467031067053,-123.149569466901
332061,PFI10,Oak Patch East,44.0466262884101,-123.132970644039
332065,PFI10,North Grant,44.0425706018191,-123.120068112541
332066,PFI10,North Grant,44.0426908613196,-123.119977961656
332076,PFI10,WJ,44.0536704233651,-123.102174960851
332077,PFI10,WJ,44.0533952412374,-123.102023145335
332078,PFI10,WJ,44.0529807501043,-123.100489750276
332080,PFI10,WJ,44.0536687016663,-123.099892884792
332082,PFI10,WJ,44.0577306302047,-123.101077279656
332087,PFI10,WJ,44.0562103371128,-123.100894794412
332367,PFI10,Golden Gardens,44.0952045012682,-123.176943546249
332368,PFI10,WB,44.0685484385794,-123.115181898333
332369,PFI10,WB,44.0762614370404,-123.116062150585
332370,PFI10,Rasor,44.0690563572229,-123.116133151692
332371,PFI10,SB,44.0632632759120,-123.100291606914
332372,PFI10,MJ,44.0639232019818,-123.105487816158
332373,PFI10,MJ,44.0637764690504,-123.105422169568
332374,PFI10,MJ,44.0639680672407,-123.104940943908
332375,PFI10,North Grant,44.0426992325755,-123.119890321202
332376,PFI10,North Grant,44.0425065399737,-123.119830657539
332464,PFI10,Garfield,44.0426008653077,-123.121818136786
332466,PFI10,Garfield,44.0425663177403,-123.119412207440
332468,PFI10,Grant,44.0422707567291,-123.122026122201
332471,PFI10,Skinners Butte,44.0589888064611,-123.092440449626
332473,PFI10,SB,44.0594216181438,-123.092775557789
332480,PFI10,North of 1st,44.0589209222828,-123.101573314495
332482,PFI10,WJ,44.0554471544079,-123.101071671826
332483,PFI10,SB,44.0594153482762,-123.091523930410
332484,PFI10,WJ,44.0567416119680,-123.101624490892
332485,PFI10,WJ,44.0566392244329,-123.101568763204
332500,PFI10,WJ,44.0531327895018,-123.101709077252
332502,PFI10,WJ,44.0528681990786,-123.100887662377
332503,PFI10,WJ,44.0529766650703,-123.100547503899
332507,PFI10,WJ,44.0530670046271,-123.100578362092
332524,PFI10,Skinners Butte,44.0566945060661,-123.093242393783
332525,PFI10,Skinners Butte,44.0570698423537,-123.095758264766
332526,PFI10,Skinners Butte,44.0570639168172,-123.095983001287
332527,PFI10,Skinners Butte,44.0570337677183,-123.096010546774
332528,PFI10,Skinners Butte,44.0570792535471,-123.096046088961
332529,PFI10,Skinners Butte,44.0571510874092,-123.096067032212
332531,PFI10,Skinners Butte,44.0573486168051,-123.096631514185
332532,PFI10,Skinners Butte,44.0573905497862,-123.096753430228
332534,PFI10,Skinners Butte,44.0576524275599,-123.097037382967
332541,PFI10,AC,44.0462568250091,-123.131017957207
332544,PFI10,Washington/Cheshire,44.0608228126351,-123.100469309969
332578,PFI10,MJ,44.0637614083772,-123.102580837118
332583,PFI10,SB,44.0605755256070,-123.091575730150
332586,PFI10,Skinners Butte,44.0616429308472,-123.095405733974
332590,PFI10,SB,44.0619655164108,-123.096047306582
332600,PFI10,AB,44.0580132822600,-123.082693847767
332602,PFI10,AB,44.0544463005342,-123.082680352186
332603,PFI10,SB,44.0591730657466,-123.096862438362
332605,PFI10,SB,44.0597568507418,-123.096759315989
332606,PFI10,SB,44.0601848866818,-123.096139927210
332690,PFI10,Garfield,44.0427517150843,-123.121115163393
332691,PFI10,Garfield,44.0427435533364,-123.121010078453
332715,PFI10,WJ,44.0562527036437,-123.101403031347
332716,PFI10,WJ,44.0562763144189,-123.101454365246
332719,PFI10,WJ,44.0562926630829,-123.101496271851
332722,PFI10,WJ,44.0529153549418,-123.101021408382
332726,PFI10,WJ,44.0524519223842,-123.100852377343
332727,PFI10,WJ,44.0526830136059,-123.100886427179
332728,PFI10,WJ,44.0534908952956,-123.100092852781
332729,PFI10,WJ,44.0535483419869,-123.100217429281
332731,PFI10,WJ,44.0536233642335,-123.099746232005
332732,PFI10,WJ,44.0533541661034,-123.102534005427
332752,PFI10,Ash Grove,44.0299114148466,-123.086379434088
332761,PFI10,AC,44.0420309987258,-123.109544193854
332766,PFI10,Knickerbocker,44.0446623389234,-123.052783301573
332769,PFI10,Whilamut,44.0502359808267,-123.065397383856
332770,PFI10,Whilamut,44.0495174269873,-123.062888295156
332775,PFI10,Jungle Island,44.0687006120702,-123.114849812840
332776,PFI10,Jungle Island,44.0687642572831,-123.114938363467
332779,PFI10,Jungle Island,44.0687659948818,-123.114973155800
332781,PFI10,Jungle Island,44.0688845156465,-123.114971921260
332785,PFI10,WB,44.0691818792704,-123.117507303594
332786,PFI10,WB,44.0692132207867,-123.117355182008
332787,PFI10,Alexander Loop,44.0767445053417,-123.109747017686
332880,PFI10,AC,44.0462348808263,-123.131969996843
332907,PFI10,Garfield,44.0422651395375,-123.121983811595
332922,PFI10,WJ,44.0582063429772,-123.100609700760
332923,PFI10,North of 1st,44.0589420246092,-123.100418389739
332924,PFI10,Garfield,44.0588227211750,-123.100579190377
332936,PFI10,AC,44.0466156294666,-123.141302658056
332945,PFI10,AB,44.0516303186725,-123.065581218689
333070,PFI10,WJ,44.0557039158150,-123.101655812583
333071,PFI10,WJ,44.0556663415468,-123.101006077462
333072,PFI10,WJ,44.0552851640426,-123.100971552868
333081,PFI10,WJ,44.0535421001422,-123.102063183568
333087,PFI10,SB,44.0629785613118,-123.099628526917
333175,PFI10,Bertelsen,44.0546042855214,-123.157936449999
333176,PFI10,Bertelsen,44.0548364942281,-123.158192511405
333177,PFI10,Bertelsen,44.0548759615112,-123.158206984219
333179,PFI10,Bertelsen,44.0550266659800,-123.158872604794
333181,PFI10,Bertelsen,44.0550458338375,-123.159049994177
333188,PFI10,Bertelsen,44.0551022732296,-123.159687494117
333190,PFI10,Bertelsen,44.0551013693627,-123.159856633313
333191,PFI10,Bertelsen,44.0549672289361,-123.159761327575
333192,PFI10,Bertelsen,44.0550803340781,-123.160747048898
333193,PFI10,Pin location,44.0550947986731,-123.160874164860
333195,PFI10,Bertelsen,44.0550876765367,-123.161330197446
333196,PFI10,Bertelsen,44.0550473059731,-123.161751802383
333200,PFI10,Bertelsen,44.0535709559920,-123.159556363868
333201,PFI10,Bertelsen,44.0524730499617,-123.159368546255
333207,PFI10,Pin location,44.0558404570188,-123.159215091688
333219,PFI10,WJ,44.0535092749485,-123.102595624885
333226,PFI10,WJ,44.0578176420174,-123.101574093522
333228,PFI10,WJ,44.0571733958069,-123.101546332802
333232,PFI10,MJ,44.0637056969215,-123.105462320356
333235,PFI10,MJ,44.0644687972425,-123.105566183181
333237,PFI10,MJ,44.0637778677859,-123.106519219710
333252,PFI10,AC,44.0419790282547,-123.112134707817
333264,PFI10,MJ,44.0636595621286,-123.106210051842
333269,PFI10,Across from Jungle Island,44.0685397099596,-123.115137686924
333424,PFI10,Garfield,44.0424494467215,-123.121908429050
333449,PFI10,WJ,44.0588532748244,-123.101751322180
333450,PFI10,WJ,44.0588663925372,-123.101451223591
333451,PFI10,WJ,44.0586127534316,-123.101101424760
333611,PFI10,WJ,44.0574753251070,-123.100934431011
333613,PFI10,WJ,44.0571505419411,-123.100978997337
333614,PFI10,WJ,44.0567034186727,-123.101536819368
333672,PFI10,SB,44.0609015452841,-123.100459590570
333839,PFI10,TS,44.0683506675946,-123.138637884914
333840,PFI10,TS,44.0685809727800,-123.138876486746
333842,PFI10,TS,44.0689298910141,-123.139014750207
333843,PFI10,TS,44.0689936145344,-123.139154532943
333844,PFI10,TS,44.0691033383842,-123.139203663870
333849,PFI10,TS,44.0693270172535,-123.139369298761
333857,PFI10,TS,44.0694909168615,-123.139506844461
333858,PFI10,TS,44.0694847872069,-123.139515068545
333860,PFI10,TS,44.0694302674063,-123.139445746652
333863,PFI10,TS,44.0694775030634,-123.139364139765
333864,PFI10,TS,44.0694731597506,-123.139337349534
333865,PFI10,TS,44.0694172680737,-123.139225382394
333866,PFI10,TS,44.0693175747174,-123.139115246908
333867,PFI10,TS,44.0693408570971,-123.138978268220
333868,PFI10,TS,44.0694051660077,-123.138870432575
333870,PFI10,TS,44.0694618855321,-123.138890520866
333871,PFI10,TS,44.0694104036266,-123.138794482335
333872,PFI10,TS,44.0694160226205,-123.138650237227
333873,PFI10,TS,44.0695725541909,-123.138295789622
333874,PFI10,TS,44.0696163287740,-123.138049432829
333875,PFI10,TS,44.0696382730040,-123.137951483441
333876,PFI10,TS,44.0696058113348,-123.137921840932
